voter,year,timestamp,player,value
Bob Sansevere,2014,0,Edgar Martinez,0
Bob Sherwin,2014,0,Edgar Martinez,1
Bob Smizik,2014,0,Edgar Martinez,0
Brendan Roberts,2014,0,Edgar Martinez,0
Brian Heyman,2014,0,Edgar Martinez,0
Bruce Jenkins,2014,0,Edgar Martinez,0
Bruce Miles,2014,0,Edgar Martinez,0
Buster Olney,2014,0,Edgar Martinez,0
Carl Steward,2014,0,Edgar Martinez,0
Carlos Frias,2014,0,Edgar Martinez,0
Carrie Muskat,2014,0,Edgar Martinez,0
Carter Gaddis,2014,0,Edgar Martinez,1
Charley Walters,2014,0,Edgar Martinez,0
Chaz Scoggins,2014,0,Edgar Martinez,0
Chris Assenheimer,2014,0,Edgar Martinez,0
Chris Bahr,2014,0,Edgar Martinez,1
Chris DeLuca,2014,0,Edgar Martinez,0
Chris Elsberry,2014,0,Edgar Martinez,0
Chris Haft,2014,0,Edgar Martinez,0
Chris Long,2014,0,Edgar Martinez,0
Claire Smith,2014,0,Edgar Martinez,1
Clark Spencer,2014,0,Edgar Martinez,0
Dan Graziano,2014,0,Edgar Martinez,0
Dan Le Batard,2014,0,Edgar Martinez,1
Dan McGrath,2014,0,Edgar Martinez,0
Dan Shaughnessy,2014,0,Edgar Martinez,0
Danny Knobler,2014,0,Edgar Martinez,0
Dave Albee,2014,0,Edgar Martinez,0
Dave Campbell,2014,41656,Edgar Martinez,0
Dave Cunningham,2014,0,Edgar Martinez,0
Dave Daniel,2014,0,Edgar Martinez,0
Dave Krieger,2014,0,Edgar Martinez,1
Dave Perkins,2014,0,Edgar Martinez,0
David Ginsburg,2014,0,Edgar Martinez,0
David Lariviere,2014,0,Edgar Martinez,0
David Lennon,2014,0,Edgar Martinez,0
David Maril,2014,0,Edgar Martinez,0
David Wilhelm,2014,0,Edgar Martinez,0
Dennis Brackin,2014,0,Edgar Martinez,0
Dennis Maffezzoli,2014,0,Edgar Martinez,0
Dennis Manoloff,2014,0,Edgar Martinez,0
Dennis Semrau,2014,0,Edgar Martinez,1
Dick Kaegel,2014,0,Edgar Martinez,0
Dom Amore,2014,0,Edgar Martinez,1
Don Burke,2014,0,Edgar Martinez,1
Drew Sharp,2014,0,Edgar Martinez,0
Evan Grant,2014,0,Edgar Martinez,1
Filip Bondy,2014,0,Edgar Martinez,0
Frank Clines,2014,0,Edgar Martinez,0
Fred Klein,2014,0,Edgar Martinez,1
Fred Mitchell,2014,0,Edgar Martinez,0
Gabe Lacques,2014,0,Edgar Martinez,0
Garry Brown,2014,0,Edgar Martinez,1
Garry D Howard,2014,0,Edgar Martinez,0
Gene Collier,2014,0,Edgar Martinez,0
Gene Myers,2014,0,Edgar Martinez,1
Geoff Baker,2014,0,Edgar Martinez,0
George A King III,2014,0,Edgar Martinez,0
Gerry Fraley,2014,0,Edgar Martinez,0
Glen Crevier,2014,0,Edgar Martinez,0
Glenn Schwarz,2014,0,Edgar Martinez,0
Gordon Edes,2014,0,Edgar Martinez,0
Gordon Wittenmyer,2014,0,Edgar Martinez,1
Greg Beacham,2014,0,Edgar Martinez,0
Greg Cote,2014,0,Edgar Martinez,0
Gregg Patton,2014,0,Edgar Martinez,1
Gregg Wong,2014,0,Edgar Martinez,0
Guy Curtright,2014,0,Edgar Martinez,0
Hal Bodley,2014,0,Edgar Martinez,0
Hal McCoy,2014,0,Edgar Martinez,0
Henry Hecht,2014,0,Edgar Martinez,0
Henry Schulman,2014,0,Edgar Martinez,0
Howard Bryant,2014,0,Edgar Martinez,0
Ian OConnor,2014,0,Edgar Martinez,0
Ivy McLemore,2014,41639,Edgar Martinez,0
Jack Curry,2014,0,Edgar Martinez,0
Jack Magruder,2014,0,Edgar Martinez,0
Jack McCaffery,2014,0,Edgar Martinez,0
Jay Dunn,2014,0,Edgar Martinez,0
Jayson Stark,2014,0,Edgar Martinez,0
Jeff Blair,2014,0,Edgar Martinez,0
Jeff Fletcher,2014,0,Edgar Martinez,0
Jeff Horrigan,2014,0,Edgar Martinez,0
Jeff Jacobs,2014,0,Edgar Martinez,1
Jeff Passan,2014,0,Edgar Martinez,0
Jeff Vorva,2014,0,Edgar Martinez,1
Jeffrey Flanagan,2014,0,Edgar Martinez,0
Jerry Crasnick,2014,0,Edgar Martinez,0
Jerry Dowling,2014,0,Edgar Martinez,0
Jerry Green,2014,0,Edgar Martinez,1
Jerry Izenberg,2014,0,Edgar Martinez,0
Jim Alexander,2014,0,Edgar Martinez,0
Jim Caple,2014,0,Edgar Martinez,1
Jim Hawkins,2014,0,Edgar Martinez,1
Jim Henneman,2014,0,Edgar Martinez,0
Jim Ingraham,2014,0,Edgar Martinez,1
Jim Molony,2014,0,Edgar Martinez,0
Jim Reeves,2014,0,Edgar Martinez,0
Jim Street,2014,0,Edgar Martinez,1
Joe Christensen,2014,0,Edgar Martinez,0
Joe Cowley,2014,0,Edgar Martinez,0
Joe Goddard,2014,0,Edgar Martinez,0
Joe Haakenson,2014,0,Edgar Martinez,0
Joe Henderson,2014,0,Edgar Martinez,0
Joe Hoppel,2014,0,Edgar Martinez,0
Joe Ostermeier,2014,0,Edgar Martinez,0
Joe Posnanski,2014,0,Edgar Martinez,0
Joe Rutter,2014,0,Edgar Martinez,0
Joel Sherman,2014,0,Edgar Martinez,1
Joey Johnston,2014,0,Edgar Martinez,0
John Altavilla,2014,0,Edgar Martinez,0
John Black,2014,0,Edgar Martinez,0
John Canzano,2014,0,Edgar Martinez,0
John Delcos,2014,0,Edgar Martinez,1
John Erardi,2014,0,Edgar Martinez,0
John Harper,2014,0,Edgar Martinez,1
John Hickey,2014,0,Edgar Martinez,1
John Perrotto,2014,0,Edgar Martinez,0
John Romano,2014,0,Edgar Martinez,1
John Shea,2014,0,Edgar Martinez,0
John Tomase,2014,0,Edgar Martinez,0
Jon Becker,2014,0,Edgar Martinez,0
Jon Heyman,2014,0,Edgar Martinez,0
Jorge Ebro,2014,0,Edgar Martinez,0
Jose de Jesus Ortiz,2014,0,Edgar Martinez,0
Josh Dubow,2014,0,Edgar Martinez,0
Juan C Rodriguez,2014,0,Edgar Martinez,1
Juan Vene,2014,0,Edgar Martinez,0
Ken Daley,2014,0,Edgar Martinez,1
Ken Davidoff,2014,0,Edgar Martinez,0
Ken Fidlin,2014,0,Edgar Martinez,0
Ken Gurnick,2014,0,Edgar Martinez,0
Ken Rosenthal,2014,0,Edgar Martinez,1
Kevin Kernan,2014,0,Edgar Martinez,0
Kevin Modesti,2014,0,Edgar Martinez,0
Kirby Arnold,2014,0,Edgar Martinez,1
La Velle Neal,2014,0,Edgar Martinez,0
Larry Stone,2014,0,Edgar Martinez,1
Lawrence Rocca,2014,0,Edgar Martinez,0
Lisa Nehus Saxon,2014,0,Edgar Martinez,0
Lowell Hickey,2014,0,Edgar Martinez,0
Lyle Spencer,2014,0,Edgar Martinez,0
Lynn Henning,2014,0,Edgar Martinez,0
Marc Lancaster,2014,0,Edgar Martinez,1
Marc Maturo,2014,0,Edgar Martinez,1
Marc Topkin,2014,0,Edgar Martinez,0
Marcos Breton,2014,0,Edgar Martinez,1
Mark Camps,2014,0,Edgar Martinez,1
Mark Faller,2014,0,Edgar Martinez,0
Mark Gonzales,2014,0,Edgar Martinez,1
Mark Hale,2014,0,Edgar Martinez,0
Mark Herrmann,2014,0,Edgar Martinez,0
Mark Kiszla,2014,0,Edgar Martinez,0
Mark Kreidler,2014,0,Edgar Martinez,0
Mark Newman,2014,0,Edgar Martinez,0
Mark Purdy,2014,0,Edgar Martinez,0
Mark Saxon,2014,0,Edgar Martinez,0
Mark Zuckerman,2014,0,Edgar Martinez,1
Martin Fennelly,2014,0,Edgar Martinez,0
Marty Noble,2014,0,Edgar Martinez,0
Mel Antonen,2014,0,Edgar Martinez,0
Michael Hunt,2014,0,Edgar Martinez,0
Michael Knisley,2014,0,Edgar Martinez,1
Michael Silverman,2014,0,Edgar Martinez,0
Mike Bass,2014,0,Edgar Martinez,1
Mike Bauman,2014,0,Edgar Martinez,0
Mike Berardino,2014,0,Edgar Martinez,1
Mike Dodd,2014,0,Edgar Martinez,0
Mike Downey,2014,0,Edgar Martinez,0
Mike Dyer,2014,0,Edgar Martinez,1
Mike Fine,2014,0,Edgar Martinez,0
Mike Fitzpatrick,2014,0,Edgar Martinez,1
Mike Hart,2014,0,Edgar Martinez,0
Mike Imrem,2014,0,Edgar Martinez,0
Mike Lefkow,2014,0,Edgar Martinez,0
Mike Nadel,2014,0,Edgar Martinez,0
Mike Puma,2014,0,Edgar Martinez,0
Mike Shalin,2014,0,Edgar Martinez,1
Mike Vaccaro,2014,0,Edgar Martinez,0
Monte Poole,2014,0,Edgar Martinez,1
Moss Klein,2014,0,Edgar Martinez,0
Murray Chass,2014,0,Edgar Martinez,0
Nick Cafardo,2014,0,Edgar Martinez,0
Pat Caputo,2014,0,Edgar Martinez,0
Patrick Reusse,2014,0,Edgar Martinez,0
Paul Bodi,2014,0,Edgar Martinez,0
Paul Daugherty,2014,0,Edgar Martinez,0
Paul Doyle,2014,0,Edgar Martinez,0
Paul Gutierrez,2014,0,Edgar Martinez,1
Paul Hagen,2014,0,Edgar Martinez,0
Paul Hoynes,2014,0,Edgar Martinez,1
Paul Sullivan,2014,0,Edgar Martinez,0
Pedro Gomez,2014,0,Edgar Martinez,0
Pete Caldera,2014,0,Edgar Martinez,0
Peter Abraham,2014,0,Edgar Martinez,0
Peter Botte,2014,0,Edgar Martinez,0
Peter Gammons,2014,0,Edgar Martinez,0
Peter Kerasotis,2014,0,Edgar Martinez,1
Peter Pascarelli,2014,0,Edgar Martinez,0
Phil Arvia,2014,0,Edgar Martinez,1
Phil Hersh,2014,0,Edgar Martinez,1
Phil Rogers,2014,0,Edgar Martinez,0
Randy Miller,2014,0,Edgar Martinez,0
Ray Ratto,2014,0,Edgar Martinez,0
Rich Chere,2014,0,Edgar Martinez,0
Richard Griffin,2014,0,Edgar Martinez,0
Richard Justice,2014,0,Edgar Martinez,0
Richard Shook,2014,0,Edgar Martinez,0
Rick Gosselin,2014,0,Edgar Martinez,0
Rick Hurd,2014,0,Edgar Martinez,1
Rick Morrissey,2014,0,Edgar Martinez,0
Rick Plumlee,2014,0,Edgar Martinez,0
Rick Telander,2014,0,Edgar Martinez,0
Rob Biertempfel,2014,0,Edgar Martinez,0
Rob Maaddi,2014,0,Edgar Martinez,0
Rob Parker,2014,0,Edgar Martinez,0
Rob Rains,2014,0,Edgar Martinez,0
Roberto Colon,2014,0,Edgar Martinez,0
Roch Kubatko,2014,0,Edgar Martinez,1
Roger Mooney,2014,0,Edgar Martinez,1
Roger Rubin,2014,0,Edgar Martinez,1
Ron Blum,2014,0,Edgar Martinez,0
Ron Chimelis,2014,0,Edgar Martinez,0
Ron Cook,2014,0,Edgar Martinez,0
Ron Kroichick,2014,0,Edgar Martinez,0
Ross Newhan,2014,0,Edgar Martinez,1
Russ White,2014,0,Edgar Martinez,0
Scot Gregor,2014,0,Edgar Martinez,0
Scott Miller,2014,0,Edgar Martinez,0
Scott Priestle,2014,0,Edgar Martinez,1
Sean Horgan,2014,0,Edgar Martinez,0
Sean McAdam,2014,0,Edgar Martinez,0
Serge Touchette,2014,0,Edgar Martinez,0
Seth Livingstone,2014,0,Edgar Martinez,0
Shi Davidi,2014,0,Edgar Martinez,0
Stan McNeal,2014,0,Edgar Martinez,0
Stephen Jacobson,2014,0,Edgar Martinez,0
Steve Aschburner,2014,0,Edgar Martinez,0
Steve Buckley,2014,0,Edgar Martinez,1
Steve Kornacki,2014,0,Edgar Martinez,0
Steve Serby,2014,0,Edgar Martinez,0
Steve Simmons,2014,0,Edgar Martinez,0
Steven Gietschier,2014,0,Edgar Martinez,0
Steven Goldman,2014,0,Edgar Martinez,0
Steven Marcus,2014,0,Edgar Martinez,0
Susan Slusser,2014,0,Edgar Martinez,0
TR Sullivan,2014,0,Edgar Martinez,0
Teddy Greenstein,2014,0,Edgar Martinez,0
Terence Moore,2014,0,Edgar Martinez,0
Thom Loverro,2014,0,Edgar Martinez,0
Tim Brown,2014,0,Edgar Martinez,0
Tim Cowlishaw,2014,0,Edgar Martinez,1
Tim Kawakami,2014,0,Edgar Martinez,0
Tim Kurkjian,2014,0,Edgar Martinez,0
Tom DAngelo,2014,0,Edgar Martinez,0
Tom Dienhart,2014,0,Edgar Martinez,0
Tom Haudricourt,2014,0,Edgar Martinez,0
Tom Keegan,2014,0,Edgar Martinez,0
Tom Powers,2014,0,Edgar Martinez,0
Tom Singer,2014,0,Edgar Martinez,1
Tom Verducci,2014,0,Edgar Martinez,0
Tom Yantz,2014,0,Edgar Martinez,0
Tony DeMarco,2014,0,Edgar Martinez,0
Tony Massarotti,2014,0,Edgar Martinez,1
Tracy Ringolsby,2014,0,Edgar Martinez,0
Troy Renck,2014,0,Edgar Martinez,1
Wallace Matthews,2014,0,Edgar Martinez,0
Warren Mayes,2014,0,Edgar Martinez,0
Wayne Monroe,2014,0,Edgar Martinez,0
Adam Rubin,2014,0,Don Mattingly,0
Alan Robinson,2014,0,Don Mattingly,0
Andrew Baggarly,2014,0,Don Mattingly,0
Andrew Call,2014,41654,Don Mattingly,0
Angel M Prada,2014,0,Don Mattingly,0
Ann Killion,2014,0,Don Mattingly,0
Anonymous Blank Ballot,2014,0,Don Mattingly,0
Anthony McCarron,2014,0,Don Mattingly,0
Anthony Rieber,2014,0,Don Mattingly,0
Art Davidson,2014,0,Don Mattingly,0
Art Spander,2014,0,Don Mattingly,0
Aurelio Moreno,2014,0,Don Mattingly,0
Barry Bloom,2014,0,Don Mattingly,0
Barry Rozner,2014,0,Don Mattingly,0
Barry Stanton,2014,0,Don Mattingly,1
Bernie Wilson,2014,0,Don Mattingly,0
Bill Ballou,2014,0,Don Mattingly,0
Bill Center,2014,0,Don Mattingly,0
Bill Christine,2014,0,Don Mattingly,0
Bill Dickens,2014,0,Don Mattingly,0
Bill Griffith,2014,0,Don Mattingly,0
Bill Lankhof,2014,0,Don Mattingly,0
Bill Madden,2014,0,Don Mattingly,0
Bill Peterson,2014,0,Don Mattingly,0
Bill Windler,2014,0,Don Mattingly,0
Bob Elliott,2014,0,Don Mattingly,0
Bob Hertzel,2014,0,Don Mattingly,1
Bob Herzog,2014,0,Don Mattingly,0
Bob Hohler,2014,0,Don Mattingly,0
Bob Klapisch,2014,0,Don Mattingly,0
Bob Kuenster,2014,0,Don Mattingly,0
Bob Nightengale,2014,0,Don Mattingly,0
Bob Ryan,2014,0,Don Mattingly,0
Bob Sansevere,2014,0,Don Mattingly,0
Bob Sherwin,2014,0,Don Mattingly,0
Bob Smizik,2014,0,Don Mattingly,0
Brendan Roberts,2014,0,Don Mattingly,0
Brian Heyman,2014,0,Don Mattingly,0
Bruce Jenkins,2014,0,Don Mattingly,0
Bruce Miles,2014,0,Don Mattingly,0
Buster Olney,2014,0,Don Mattingly,0
Carl Steward,2014,0,Don Mattingly,0
Carlos Frias,2014,0,Don Mattingly,0
Carrie Muskat,2014,0,Don Mattingly,0
Carter Gaddis,2014,0,Don Mattingly,0
Charley Walters,2014,0,Don Mattingly,0
Chaz Scoggins,2014,0,Don Mattingly,0
Chris Assenheimer,2014,0,Don Mattingly,1
Chris Bahr,2014,0,Don Mattingly,0
Chris DeLuca,2014,0,Don Mattingly,0
Chris Elsberry,2014,0,Don Mattingly,0
Chris Haft,2014,0,Don Mattingly,0
Chris Long,2014,0,Don Mattingly,0
Claire Smith,2014,0,Don Mattingly,0
Clark Spencer,2014,0,Don Mattingly,0
Dan Graziano,2014,0,Don Mattingly,0
Dan Le Batard,2014,0,Don Mattingly,0
Dan McGrath,2014,0,Don Mattingly,0
Dan Shaughnessy,2014,0,Don Mattingly,0
Danny Knobler,2014,0,Don Mattingly,0
Dave Albee,2014,0,Don Mattingly,0
Dave Campbell,2014,41656,Don Mattingly,0
Dave Cunningham,2014,0,Don Mattingly,1
Dave Daniel,2014,0,Don Mattingly,0
Dave Krieger,2014,0,Don Mattingly,0
Dave Perkins,2014,0,Don Mattingly,0
David Ginsburg,2014,0,Don Mattingly,0
David Lariviere,2014,0,Don Mattingly,0
David Lennon,2014,0,Don Mattingly,0
David Maril,2014,0,Don Mattingly,0
David Wilhelm,2014,0,Don Mattingly,0
Dennis Brackin,2014,0,Don Mattingly,0
Dennis Maffezzoli,2014,0,Don Mattingly,0
Dennis Manoloff,2014,0,Don Mattingly,0
Dennis Semrau,2014,0,Don Mattingly,0
Dick Kaegel,2014,0,Don Mattingly,0
Dom Amore,2014,0,Don Mattingly,0
Don Burke,2014,0,Don Mattingly,1
Drew Sharp,2014,0,Don Mattingly,0
Evan Grant,2014,0,Don Mattingly,0
Filip Bondy,2014,0,Don Mattingly,0
Frank Clines,2014,0,Don Mattingly,0
Fred Klein,2014,0,Don Mattingly,0
Fred Mitchell,2014,0,Don Mattingly,0
Gabe Lacques,2014,0,Don Mattingly,0
Garry Brown,2014,0,Don Mattingly,0
Garry D Howard,2014,0,Don Mattingly,0
Gene Collier,2014,0,Don Mattingly,0
Gene Myers,2014,0,Don Mattingly,0
Geoff Baker,2014,0,Don Mattingly,0
George A King III,2014,0,Don Mattingly,0
Gerry Fraley,2014,0,Don Mattingly,0
Glen Crevier,2014,0,Don Mattingly,0
Glenn Schwarz,2014,0,Don Mattingly,0
Gordon Edes,2014,0,Don Mattingly,0
Gordon Wittenmyer,2014,0,Don Mattingly,0
Greg Beacham,2014,0,Don Mattingly,0
Greg Cote,2014,0,Don Mattingly,0
Gregg Patton,2014,0,Don Mattingly,0
Gregg Wong,2014,0,Don Mattingly,0
Guy Curtright,2014,0,Don Mattingly,0
Hal Bodley,2014,0,Don Mattingly,0
Hal McCoy,2014,0,Don Mattingly,0
Henry Hecht,2014,0,Don Mattingly,0
Henry Schulman,2014,0,Don Mattingly,0
Howard Bryant,2014,0,Don Mattingly,0
Ian OConnor,2014,0,Don Mattingly,0
Ivy McLemore,2014,41639,Don Mattingly,0
Jack Curry,2014,0,Don Mattingly,0
Jack Magruder,2014,0,Don Mattingly,0
Jack McCaffery,2014,0,Don Mattingly,0
Jay Dunn,2014,0,Don Mattingly,0
Jayson Stark,2014,0,Don Mattingly,0
Jeff Blair,2014,0,Don Mattingly,0
Jeff Fletcher,2014,0,Don Mattingly,0
Jeff Horrigan,2014,0,Don Mattingly,0
Jeff Jacobs,2014,0,Don Mattingly,0
Jeff Passan,2014,0,Don Mattingly,0
Jeff Vorva,2014,0,Don Mattingly,0
Jeffrey Flanagan,2014,0,Don Mattingly,0
Jerry Crasnick,2014,0,Don Mattingly,0
Jerry Dowling,2014,0,Don Mattingly,0
Jerry Green,2014,0,Don Mattingly,0
Jerry Izenberg,2014,0,Don Mattingly,0
Jim Alexander,2014,0,Don Mattingly,0
Jim Caple,2014,0,Don Mattingly,0
Jim Hawkins,2014,0,Don Mattingly,0
Jim Henneman,2014,0,Don Mattingly,0
Jim Ingraham,2014,0,Don Mattingly,0
Jim Molony,2014,0,Don Mattingly,0
Jim Reeves,2014,0,Don Mattingly,0
Jim Street,2014,0,Don Mattingly,0
Joe Christensen,2014,0,Don Mattingly,0
Joe Cowley,2014,0,Don Mattingly,0
Joe Goddard,2014,0,Don Mattingly,0
Joe Haakenson,2014,0,Don Mattingly,0
Joe Henderson,2014,0,Don Mattingly,0
Joe Hoppel,2014,0,Don Mattingly,0
Joe Ostermeier,2014,0,Don Mattingly,0
Joe Posnanski,2014,0,Don Mattingly,0
Joe Rutter,2014,0,Don Mattingly,0
Joel Sherman,2014,0,Don Mattingly,0
Joey Johnston,2014,0,Don Mattingly,0
John Altavilla,2014,0,Don Mattingly,0
John Black,2014,0,Don Mattingly,0
John Canzano,2014,0,Don Mattingly,0
John Delcos,2014,0,Don Mattingly,0
John Erardi,2014,0,Don Mattingly,0
John Harper,2014,0,Don Mattingly,0
John Hickey,2014,0,Don Mattingly,0
John Perrotto,2014,0,Don Mattingly,0
John Romano,2014,0,Don Mattingly,0
John Shea,2014,0,Don Mattingly,0
John Tomase,2014,0,Don Mattingly,0
Jon Becker,2014,0,Don Mattingly,0
Jon Heyman,2014,0,Don Mattingly,1
Jorge Ebro,2014,0,Don Mattingly,0
Jose de Jesus Ortiz,2014,0,Don Mattingly,0
Josh Dubow,2014,0,Don Mattingly,0
Juan C Rodriguez,2014,0,Don Mattingly,0
Juan Vene,2014,0,Don Mattingly,0
Ken Daley,2014,0,Don Mattingly,0
Ken Davidoff,2014,0,Don Mattingly,0
Ken Fidlin,2014,0,Don Mattingly,0
Ken Gurnick,2014,0,Don Mattingly,0
Ken Rosenthal,2014,0,Don Mattingly,0
Kevin Kernan,2014,0,Don Mattingly,0
Kevin Modesti,2014,0,Don Mattingly,0
Kirby Arnold,2014,0,Don Mattingly,0
La Velle Neal,2014,0,Don Mattingly,0
Larry Stone,2014,0,Don Mattingly,0
Lawrence Rocca,2014,0,Don Mattingly,0
Lisa Nehus Saxon,2014,0,Don Mattingly,0
Lowell Hickey,2014,0,Don Mattingly,0
Lyle Spencer,2014,0,Don Mattingly,1
Lynn Henning,2014,0,Don Mattingly,0
Marc Lancaster,2014,0,Don Mattingly,0
Marc Maturo,2014,0,Don Mattingly,0
Marc Topkin,2014,0,Don Mattingly,0
Marcos Breton,2014,0,Don Mattingly,0
Mark Camps,2014,0,Don Mattingly,0
Mark Faller,2014,0,Don Mattingly,0
Mark Gonzales,2014,0,Don Mattingly,0
Mark Hale,2014,0,Don Mattingly,0
Mark Herrmann,2014,0,Don Mattingly,0
Mark Kiszla,2014,0,Don Mattingly,0
Mark Kreidler,2014,0,Don Mattingly,0
Mark Newman,2014,0,Don Mattingly,0
Mark Purdy,2014,0,Don Mattingly,0
Mark Saxon,2014,0,Don Mattingly,0
Mark Zuckerman,2014,0,Don Mattingly,0
Martin Fennelly,2014,0,Don Mattingly,0
Marty Noble,2014,0,Don Mattingly,0
Mel Antonen,2014,0,Don Mattingly,0
Michael Hunt,2014,0,Don Mattingly,0
Michael Knisley,2014,0,Don Mattingly,0
Michael Silverman,2014,0,Don Mattingly,0
Mike Bass,2014,0,Don Mattingly,0
Mike Bauman,2014,0,Don Mattingly,0
Mike Berardino,2014,0,Don Mattingly,0
Mike Dodd,2014,0,Don Mattingly,0
Mike Downey,2014,0,Don Mattingly,0
Mike Dyer,2014,0,Don Mattingly,0
Mike Fine,2014,0,Don Mattingly,0
Mike Fitzpatrick,2014,0,Don Mattingly,0
Mike Hart,2014,0,Don Mattingly,0
Mike Imrem,2014,0,Don Mattingly,0
Mike Lefkow,2014,0,Don Mattingly,0
Mike Nadel,2014,0,Don Mattingly,0
Mike Puma,2014,0,Don Mattingly,0
Mike Shalin,2014,0,Don Mattingly,1
Mike Vaccaro,2014,0,Don Mattingly,0
Monte Poole,2014,0,Don Mattingly,0
Moss Klein,2014,0,Don Mattingly,0
Murray Chass,2014,0,Don Mattingly,0
Nick Cafardo,2014,0,Don Mattingly,0
Pat Caputo,2014,0,Don Mattingly,0
Patrick Reusse,2014,0,Don Mattingly,0
Paul Bodi,2014,0,Don Mattingly,0
Paul Daugherty,2014,0,Don Mattingly,0
Paul Doyle,2014,0,Don Mattingly,0
Paul Gutierrez,2014,0,Don Mattingly,0
Paul Hagen,2014,0,Don Mattingly,0
Paul Hoynes,2014,0,Don Mattingly,0
Paul Sullivan,2014,0,Don Mattingly,0
Pedro Gomez,2014,0,Don Mattingly,0
Pete Caldera,2014,0,Don Mattingly,0
Peter Abraham,2014,0,Don Mattingly,0
Peter Botte,2014,0,Don Mattingly,0
Peter Gammons,2014,0,Don Mattingly,0
Peter Kerasotis,2014,0,Don Mattingly,1
Peter Pascarelli,2014,0,Don Mattingly,0
Phil Arvia,2014,0,Don Mattingly,0
Phil Hersh,2014,0,Don Mattingly,1
Phil Rogers,2014,0,Don Mattingly,0
Randy Miller,2014,0,Don Mattingly,0
Ray Ratto,2014,0,Don Mattingly,0
Rich Chere,2014,0,Don Mattingly,0
Richard Griffin,2014,0,Don Mattingly,0
Richard Justice,2014,0,Don Mattingly,0
Richard Shook,2014,0,Don Mattingly,0
Rick Gosselin,2014,0,Don Mattingly,0
Rick Hurd,2014,0,Don Mattingly,0
Rick Morrissey,2014,0,Don Mattingly,0
Rick Plumlee,2014,0,Don Mattingly,0
Rick Telander,2014,0,Don Mattingly,1
Rob Biertempfel,2014,0,Don Mattingly,0
Rob Maaddi,2014,0,Don Mattingly,0
Rob Parker,2014,0,Don Mattingly,0
Rob Rains,2014,0,Don Mattingly,0
Roberto Colon,2014,0,Don Mattingly,0
Roch Kubatko,2014,0,Don Mattingly,0
Roger Mooney,2014,0,Don Mattingly,0
Roger Rubin,2014,0,Don Mattingly,0
Ron Blum,2014,0,Don Mattingly,0
Ron Chimelis,2014,0,Don Mattingly,0
Ron Cook,2014,0,Don Mattingly,0
Ron Kroichick,2014,0,Don Mattingly,0
Ross Newhan,2014,0,Don Mattingly,0
Russ White,2014,0,Don Mattingly,0
Scot Gregor,2014,0,Don Mattingly,0
Scott Miller,2014,0,Don Mattingly,0
Scott Priestle,2014,0,Don Mattingly,0
Sean Horgan,2014,0,Don Mattingly,0
Sean McAdam,2014,0,Don Mattingly,0
Serge Touchette,2014,0,Don Mattingly,0
Seth Livingstone,2014,0,Don Mattingly,0
Shi Davidi,2014,0,Don Mattingly,0
Stan McNeal,2014,0,Don Mattingly,0
Stephen Jacobson,2014,0,Don Mattingly,0
Steve Aschburner,2014,0,Don Mattingly,0
Steve Buckley,2014,0,Don Mattingly,0
Steve Kornacki,2014,0,Don Mattingly,1
Steve Serby,2014,0,Don Mattingly,0
Steve Simmons,2014,0,Don Mattingly,0
Steven Gietschier,2014,0,Don Mattingly,0
Steven Goldman,2014,0,Don Mattingly,0
Steven Marcus,2014,0,Don Mattingly,0
Susan Slusser,2014,0,Don Mattingly,0
TR Sullivan,2014,0,Don Mattingly,0
Teddy Greenstein,2014,0,Don Mattingly,1
Terence Moore,2014,0,Don Mattingly,0
Thom Loverro,2014,0,Don Mattingly,0
Tim Brown,2014,0,Don Mattingly,0
Tim Cowlishaw,2014,0,Don Mattingly,0
Tim Kawakami,2014,0,Don Mattingly,0
Tim Kurkjian,2014,0,Don Mattingly,0
Tom DAngelo,2014,0,Don Mattingly,0
Tom Dienhart,2014,0,Don Mattingly,0
Tom Haudricourt,2014,0,Don Mattingly,0
Tom Keegan,2014,0,Don Mattingly,0
Tom Powers,2014,0,Don Mattingly,0
Tom Singer,2014,0,Don Mattingly,0
Tom Verducci,2014,0,Don Mattingly,0
Tom Yantz,2014,0,Don Mattingly,0
Tony DeMarco,2014,0,Don Mattingly,0
Tony Massarotti,2014,0,Don Mattingly,0
Tracy Ringolsby,2014,0,Don Mattingly,0
Troy Renck,2014,0,Don Mattingly,0
Wallace Matthews,2014,0,Don Mattingly,0
Warren Mayes,2014,0,Don Mattingly,0
Wayne Monroe,2014,0,Don Mattingly,0
Adam Rubin,2014,0,Tom Glavine,1
Alan Robinson,2014,0,Tom Glavine,1
Andrew Baggarly,2014,0,Tom Glavine,1
Andrew Call,2014,41654,Tom Glavine,1
Angel M Prada,2014,0,Tom Glavine,1
Ann Killion,2014,0,Tom Glavine,0
Anonymous Blank Ballot,2014,0,Tom Glavine,0
Anthony McCarron,2014,0,Tom Glavine,1
Anthony Rieber,2014,0,Tom Glavine,1
Art Davidson,2014,0,Tom Glavine,1
Art Spander,2014,0,Tom Glavine,1
Aurelio Moreno,2014,0,Tom Glavine,1
Barry Bloom,2014,0,Tom Glavine,1
Barry Rozner,2014,0,Tom Glavine,1
Barry Stanton,2014,0,Tom Glavine,1
Bernie Wilson,2014,0,Tom Glavine,1
Bill Ballou,2014,0,Tom Glavine,1
Bill Center,2014,0,Tom Glavine,1
Bill Christine,2014,0,Tom Glavine,1
